time	V(vin)	V(vout)	V(n002)
4.449292354777548e-003	3.132426e+000	1.379303e+000	1.896013e+000
4.450561705081462e-003	3.056585e+000	1.989840e+000	1.997537e+000
4.453100405689288e-003	2.904325e+000	3.216151e+000	2.201458e+000
4.457104271673017e-003	2.662705e+000	5.165281e+000	2.525575e+000
4.461987084173017e-003	2.365778e+000	7.553556e+000	2.922716e+000
4.464469151741255e-003	2.213971e+000	8.614726e+000	3.099159e+000
4.465865676045584e-003	2.128318e+000	8.949595e+000	3.154808e+000
4.470512521527513e-003	1.841596e+000	8.946818e+000	3.154108e+000
4.475159367009442e-003	1.553906e+000	8.944704e+000	3.153518e+000
4.479806212491371e-003	1.265248e+000	8.943253e+000	3.153038e+000
4.484453057973299e-003	9.756213e-001	8.942466e+000	3.152667e+000
4.489099903455228e-003	6.850264e-001	8.942343e+000	3.152406e+000
4.493746748937157e-003	3.934632e-001	8.942883e+000	3.152255e+000
4.498393594419086e-003	1.009317e-001	8.944086e+000	3.152213e+000
4.508159219419086e-003	-5.124344e-001	8.944067e+000	3.151702e+000
4.513042031919086e-003	-8.185382e-001	8.943963e+000	3.151433e+000
4.517924844419085e-003	-1.123872e+000	8.942481e+000	3.150959e+000
4.521721474658380e-003	-1.360567e+000	8.937961e+000	3.150086e+000
4.525941670585754e-003	-1.622755e+000	8.928271e+000	3.148400e+000
4.529266695952477e-003	-1.828535e+000	8.918124e+000	3.146676e+000
4.533091364850472e-003	-2.064243e+000	8.901677e+000	3.143906e+000
4.537974177350472e-003	-2.363414e+000	8.852429e+000	3.135676e+000
4.542856989850472e-003	-2.660359e+000	8.688504e+000	3.108367e+000
4.547739802350472e-003	-2.954801e+000	8.238209e+000	3.033412e+000
4.552622614850472e-003	-3.246462e+000	7.318273e+000	2.880315e+000
4.556753434114833e-003	-3.490830e+000	5.991112e+000	2.659465e+000
4.560517479697498e-003	-3.711457e+000	4.133711e+000	2.350392e+000
4.564219298992932e-003	-3.926413e+000	1.691120e+000	1.943950e+000
4.565333364763812e-003	-3.990693e+000	7.933456e-001	1.794564e+000
4.565986966389372e-003	-4.028315e+000	2.505600e-001	1.704247e+000
4.566362102405498e-003	-4.049877e+000	1.658750e-002	1.665314e+000
4.566412030533664e-003	-4.052745e+000	4.553725e-003	1.663312e+000
4.566511886789994e-003	-4.058480e+000	3.747602e-003	1.663177e+000
4.566711599302656e-003	-4.069945e+000	3.431399e-003	1.663123e+000
4.567111024327979e-003	-4.092856e+000	2.686346e-003	1.662997e+000
4.567909874378625e-003	-4.138601e+000	1.009970e-003	1.662714e+000
4.569507574479918e-003	-4.229777e+000	-2.181139e-003	1.662175e+000
4.572702974682504e-003	-4.410841e+000	-8.209076e-003	1.661156e+000
4.577585787182504e-003	-4.684061e+000	-1.671194e-002	1.659716e+000
4.582468599682503e-003	-4.952873e+000	-2.441911e-002	1.658410e+000
4.587351412182503e-003	-5.217023e+000	-3.139435e-002	1.657226e+000
4.592234224682503e-003	-5.476263e+000	-3.772483e-002	1.656150e+000
4.597117037182503e-003	-5.730350e+000	-4.350574e-002	1.655166e+000
4.601999849682503e-003	-5.979042e+000	-4.879935e-002	1.654263e+000
4.606882662182503e-003	-6.222108e+000	-5.366672e-002	1.653433e+000
4.611765474682503e-003	-6.459318e+000	-5.815318e-002	1.652666e+000
4.616648287182503e-003	-6.690448e+000	-6.229969e-002	1.651956e+000
4.621531099682503e-003	-6.915281e+000	-6.613944e-002	1.651298e+000
4.626413912182503e-003	-7.133606e+000	-6.970090e-002	1.650687e+000
4.631296724682502e-003	-7.345218e+000	-7.300878e-002	1.650119e+000
4.641062349682502e-003	-7.747508e+000	-7.894360e-002	1.649097e+000
4.650827974682502e-003	-8.120639e+000	-8.407960e-002	1.648211e+000
4.665476412182502e-003	-8.622620e+000	-9.050389e-002	1.647100e+000
4.680124849682501e-003	-9.051608e+000	-9.561037e-002	1.646215e+000
4.694773287182501e-003	-9.403973e+000	-9.955398e-002	1.645530e+000
4.704538912182501e-003	-9.594814e+000	-1.016271e-001	1.645169e+000
4.714304537182501e-003	-9.749542e+000	-1.032702e-001	1.644883e+000
4.724070162182500e-003	-9.867576e+000	-1.045027e-001	1.644668e+000
4.733835787182500e-003	-9.948469e+000	-1.053391e-001	1.644522e+000
4.743601412182500e-003	-9.991920e+000	-1.057884e-001	1.644444e+000
4.753367037182500e-003	-9.997763e+000	-1.058558e-001	1.644432e+000
4.763132662182500e-003	-9.965976e+000	-1.055420e-001	1.644487e+000
4.772898287182499e-003	-9.896680e+000	-1.048435e-001	1.644609e+000
4.782663912182499e-003	-9.790134e+000	-1.037525e-001	1.644799e+000
4.792429537182499e-003	-9.646742e+000	-1.022566e-001	1.645060e+000
4.802195162182499e-003	-9.467040e+000	-1.003382e-001	1.645394e+000
4.816843599682498e-003	-9.130927e+000	-9.662203e-002	1.646040e+000
4.831492037182498e-003	-8.717519e+000	-9.181581e-002	1.646874e+000
4.846140474682498e-003	-8.230316e+000	-8.572075e-002	1.647929e+000
4.855906099682498e-003	-7.866529e+000	-8.084080e-002	1.648771e+000
4.865671724682497e-003	-7.473133e+000	-7.520165e-002	1.649742e+000
4.870554537182497e-003	-7.265790e+000	-7.206057e-002	1.650283e+000
4.875437349682497e-003	-7.051610e+000	-6.868062e-002	1.650863e+000
4.880320162182497e-003	-6.830793e+000	-6.504049e-002	1.651488e+000
4.885202974682497e-003	-6.603547e+000	-6.111401e-002	1.652160e+000
4.890085787182497e-003	-6.370086e+000	-5.687236e-002	1.652886e+000
4.894968599682497e-003	-6.130630e+000	-5.227895e-002	1.653671e+000
4.899851412182497e-003	-5.885403e+000	-4.729399e-002	1.654521e+000
4.904734224682497e-003	-5.634637e+000	-4.186488e-002	1.655447e+000
4.909617037182497e-003	-5.378569e+000	-3.593587e-002	1.656456e+000
4.914499849682496e-003	-5.117438e+000	-2.942879e-002	1.657561e+000
4.919382662182496e-003	-4.851491e+000	-2.226104e-002	1.658777e+000
4.924265474682496e-003	-4.580978e+000	-1.430989e-002	1.660125e+000
4.929148287182496e-003	-4.306153e+000	-5.477628e-003	1.661619e+000
4.934031099682496e-003	-4.027276e+000	4.429767e-003	1.663293e+000
4.938913912182496e-003	-3.744608e+000	1.553531e-002	1.665167e+000
4.943796724682496e-003	-3.458416e+000	2.823925e-002	1.667308e+000
4.948679537182496e-003	-3.168969e+000	4.289914e-002	1.669776e+000
4.953562349682496e-003	-2.876540e+000	6.260625e-002	1.673085e+000
4.958445162182495e-003	-2.581403e+000	1.061977e-001	1.680369e+000
4.963327974682495e-003	-2.283837e+000	2.346010e-001	1.701768e+000
4.967233704612114e-003	-2.044254e+000	5.044529e-001	1.746698e+000
4.971033580142173e-003	-1.809983e+000	1.023836e+000	1.833151e+000
4.974716455107203e-003	-1.581939e+000	1.836376e+000	1.968389e+000
4.978098821868488e-003	-1.371753e+000	2.910411e+000	2.147153e+000
4.981344700876749e-003	-1.169465e+000	4.234766e+000	2.367604e+000
4.984231561522356e-003	-9.891401e-001	5.578946e+000	2.591387e+000
4.987265479835425e-003	-7.992800e-001	7.056056e+000	2.837317e+000
4.990466524081292e-003	-5.986478e-001	8.494659e+000	3.076853e+000
4.991902122432588e-003	-5.085852e-001	8.927674e+000	3.148978e+000
4.992556225819134e-003	-4.675356e-001	8.944450e+000	3.151803e+000
4.998351820570875e-003	-1.035563e-001	8.944067e+000	3.152040e+000
5.000000000000000e-003	-1.224647e-014	8.944077e+000	3.152070e+000
