time	V(vin)	V(vout)	V(n002)
4.117571410392582e-003	6.733443e+000	1.590491e+000	1.927840e+000
4.117998255157132e-003	6.753247e+000	1.486708e+000	1.913271e+000
4.118278633497632e-003	6.766230e+000	1.450603e+000	1.908097e+000
4.118547748827001e-003	6.778670e+000	1.431951e+000	1.904959e+000
4.119085979485739e-003	6.803494e+000	1.410279e+000	1.901603e+000
4.119303562624787e-003	6.813507e+000	1.404552e+000	1.900866e+000
4.119443041688644e-003	6.819919e+000	1.400393e+000	1.900400e+000
4.119509908127862e-003	6.822991e+000	1.394752e+000	1.899545e+000
4.119550388648176e-003	6.824851e+000	1.386220e+000	1.898164e+000
4.119597079720701e-003	6.826994e+000	1.369387e+000	1.895387e+000
4.119647624481678e-003	6.829315e+000	1.344561e+000	1.891288e+000
4.119720241841465e-003	6.832647e+000	1.301430e+000	1.884086e+000
4.119797516848101e-003	6.836191e+000	1.250117e+000	1.875482e+000
4.119901648890524e-003	6.840965e+000	1.175999e+000	1.863137e+000
4.120045222689971e-003	6.847542e+000	1.069361e+000	1.845369e+000
4.120707273767180e-003	6.877798e+000	5.586950e-001	1.760235e+000
4.121102404173551e-003	6.895799e+000	2.490353e-001	1.708513e+000
4.121500357030941e-003	6.913886e+000	-6.282005e-002	1.656384e+000
4.122099182787129e-003	6.941020e+000	-5.282139e-001	1.578660e+000
4.122751268720353e-003	6.970457e+000	-1.026247e+000	1.495273e+000
4.123886140762959e-003	7.021408e+000	-1.867393e+000	1.353859e+000
4.125578500792535e-003	7.096723e+000	-3.059099e+000	1.152410e+000
4.128124174580456e-003	7.208500e+000	-4.697794e+000	8.729917e-001
4.131586654895812e-003	7.357567e+000	-6.614770e+000	5.448437e-001
4.135272372496280e-003	7.512417e+000	-8.337002e+000	2.765265e-001
4.135637468302227e-003	7.527538e+000	-8.465784e+000	2.556258e-001
4.136124262710155e-003	7.547638e+000	-8.618121e+000	2.297228e-001
4.136708520551297e-003	7.571669e+000	-8.781348e+000	2.020926e-001
4.137044197376535e-003	7.585429e+000	-8.851009e+000	1.899772e-001
4.137355320638048e-003	7.598153e+000	-8.882298e+000	1.851955e-001
4.137707147284253e-003	7.612506e+000	-8.890556e+000	1.849473e-001
4.138903667227443e-003	7.661041e+000	-8.890791e+000	1.849762e-001
4.145518268686485e-003	7.921467e+000	-8.890964e+000	1.849461e-001
4.163746499269895e-003	8.567061e+000	-8.891006e+000	1.849403e-001
4.184254311769894e-003	9.158838e+000	-8.891016e+000	1.849384e-001
4.204762124269893e-003	9.598756e+000	-8.891020e+000	1.849381e-001
4.225269936769892e-003	9.879522e+000	-8.891022e+000	1.849377e-001
4.245777749269891e-003	9.996481e+000	-8.891023e+000	1.849374e-001
4.266285561769890e-003	9.947694e+000	-8.891024e+000	1.849374e-001
4.286793374269889e-003	9.733968e+000	-8.891024e+000	1.849371e-001
4.307301186769888e-003	9.358849e+000	-8.891024e+000	1.849374e-001
4.327808999269887e-003	8.828555e+000	-8.891024e+000	1.849371e-001
4.348316811769886e-003	8.151879e+000	-8.891024e+000	1.849376e-001
4.368824624269885e-003	7.340042e+000	-8.891024e+000	1.849371e-001
4.389332436769884e-003	6.406502e+000	-8.891023e+000	1.849377e-001
4.409840249269883e-003	5.366740e+000	-8.891022e+000	1.849373e-001
4.430348061769882e-003	4.237995e+000	-8.891022e+000	1.849379e-001
4.450855874269881e-003	3.038981e+000	-8.891021e+000	1.849374e-001
4.471363686769880e-003	1.789580e+000	-8.891020e+000	1.849383e-001
4.473973264845984e-003	1.627882e+000	-8.891099e+000	1.849257e-001
4.476582842922086e-003	1.465869e+000	-8.891140e+000	1.849192e-001
4.479192420998189e-003	1.303539e+000	-8.891143e+000	1.849187e-001
4.481801999074293e-003	1.140893e+000	-8.891107e+000	1.849242e-001
4.484411577150396e-003	9.779313e-001	-8.891032e+000	1.849357e-001
4.487021155226498e-003	8.146534e-001	-8.890919e+000	1.849532e-001
4.489630733302602e-003	6.510594e-001	-8.890767e+000	1.849767e-001
4.489824774560029e-003	6.388928e-001	-8.890738e+000	1.849827e-001
4.490018815817456e-003	6.267253e-001	-8.890671e+000	1.849937e-001
4.490212857074884e-003	6.145568e-001	-8.890566e+000	1.850097e-001
4.490406898332311e-003	6.023875e-001	-8.890423e+000	1.850309e-001
4.490600939589739e-003	5.902172e-001	-8.890241e+000	1.850571e-001
4.490794980847166e-003	5.780461e-001	-8.890021e+000	1.850883e-001
4.490989022104593e-003	5.658740e-001	-8.889763e+000	1.851247e-001
4.491071324001753e-003	5.607110e-001	-8.889350e+000	1.851896e-001
4.491357872171324e-003	5.427341e-001	-8.887328e+000	1.855423e-001
4.492151176748312e-003	4.929563e-001	-8.881519e+000	1.863485e-001
4.493057810550585e-003	4.360523e-001	-8.868373e+000	1.882780e-001
4.493689498476624e-003	3.963966e-001	-8.850317e+000	1.909553e-001
4.494321023040673e-003	3.567449e-001	-8.812695e+000	1.964612e-001
4.494921391796805e-003	3.190442e-001	-8.744484e+000	2.073395e-001
4.495467011257561e-003	2.847776e-001	-8.643747e+000	2.245055e-001
4.495946294869094e-003	2.546743e-001	-8.523310e+000	2.452402e-001
4.496371926865033e-003	2.279388e-001	-8.396020e+000	2.667840e-001
4.496801389004315e-003	2.009611e-001	-8.253954e+000	2.904971e-001
4.497311966847289e-003	1.688861e-001	-8.072168e+000	3.206584e-001
4.497945528391104e-003	1.290827e-001	-7.829123e+000	3.606819e-001
4.498979572034017e-003	6.411494e-002	-7.391727e+000	4.315644e-001
4.501047659319841e-003	-6.582590e-002	-6.395946e+000	5.917015e-001
4.504563744773356e-003	-2.867092e-001	-4.453202e+000	9.118577e-001
4.507968245500359e-003	-5.004505e-001	-2.327564e+000	1.270965e+000
4.510486612783024e-003	-6.584167e-001	-6.093013e-001	1.563111e+000
4.511539548649370e-003	-7.244161e-001	1.452607e-001	1.690465e+000
4.512162833310685e-003	-7.634697e-001	5.985436e-001	1.766611e+000
4.512976285401763e-003	-8.144211e-001	1.178205e+000	1.864331e+000
4.513238563444774e-003	-8.308446e-001	1.341096e+000	1.892008e+000
4.513360365365027e-003	-8.384709e-001	1.390871e+000	1.899253e+000
4.513400435747448e-003	-8.409798e-001	1.396942e+000	1.899589e+000
4.513485670781117e-003	-8.463161e-001	1.397937e+000	1.899685e+000
4.515068477946882e-003	-9.453666e-001	1.399898e+000	1.899897e+000
4.515577922041451e-003	-9.772276e-001	1.433613e+000	1.900496e+000
4.515790513080998e-003	-9.905203e-001	1.510867e+000	1.915082e+000
4.516011410769561e-003	-1.004331e+000	1.660391e+000	1.943540e+000
4.516189631621150e-003	-1.015471e+000	1.795996e+000	1.965341e+000
4.516383349164451e-003	-1.027579e+000	1.947129e+000	1.991022e+000
4.516598320219285e-003	-1.041014e+000	2.118823e+000	2.019412e+000
4.516895148874859e-003	-1.059561e+000	2.359735e+000	2.059557e+000
4.517332779180450e-003	-1.086899e+000	2.722224e+000	2.119735e+000
4.518097531202244e-003	-1.134652e+000	3.371650e+000	2.227272e+000
4.519627035245833e-003	-1.230080e+000	4.712616e+000	2.449110e+000
4.521889357616503e-003	-1.371017e+000	6.749543e+000	2.790990e+000
4.522531643268925e-003	-1.410981e+000	7.347367e+000	2.890767e+000
4.523388024138821e-003	-1.464230e+000	8.152228e+000	3.025396e+000
4.523431608751571e-003	-1.466939e+000	8.191532e+000	3.031719e+000
4.523518777977073e-003	-1.472356e+000	8.265344e+000	3.044251e+000
4.523693116428076e-003	-1.483190e+000	8.402853e+000	3.067904e+000
4.523811709884997e-003	-1.490559e+000	8.477308e+000	3.080856e+000
4.523907634976540e-003	-1.496518e+000	8.509991e+000	3.086238e+000
4.524024420312037e-003	-1.503773e+000	8.521663e+000	3.087181e+000
4.524099278085359e-003	-1.508423e+000	8.522669e+000	3.087110e+000
4.524381979710104e-003	-1.525980e+000	8.523293e+000	3.087177e+000
4.524552417050335e-003	-1.536562e+000	8.529746e+000	3.088336e+000
4.524715901193516e-003	-1.546711e+000	8.536380e+000	3.089460e+000
4.524873021997959e-003	-1.556464e+000	8.537273e+000	3.089598e+000
4.525030142802400e-003	-1.566215e+000	8.537958e+000	3.089704e+000
4.525187263606843e-003	-1.575965e+000	8.538435e+000	3.089777e+000
4.525344384411285e-003	-1.585713e+000	8.538704e+000	3.089818e+000
4.525501505215727e-003	-1.595459e+000	8.538764e+000	3.089826e+000
4.525658626020169e-003	-1.605204e+000	8.538616e+000	3.089803e+000
4.525815746824612e-003	-1.614948e+000	8.538260e+000	3.089746e+000
4.534989529791186e-003	-2.185236e+000	8.538260e+000	3.089747e+000
4.544163312757760e-003	-2.743763e+000	8.538260e+000	3.089747e+000
4.553337095724335e-003	-3.290528e+000	8.538260e+000	3.089747e+000
4.562510878690909e-003	-3.825533e+000	8.538260e+000	3.089747e+000
4.571684661657484e-003	-4.348776e+000	8.538260e+000	3.089747e+000
4.580858444624057e-003	-4.860257e+000	8.538260e+000	3.089747e+000
4.590032227590632e-003	-5.359978e+000	8.538260e+000	3.089746e+000
4.610540040090631e-003	-6.400348e+000	8.538260e+000	3.089748e+000
4.631047852590630e-003	-7.334598e+000	8.538260e+000	3.089746e+000
4.651555665090629e-003	-8.147236e+000	8.538260e+000	3.089748e+000
4.672063477590628e-003	-8.824789e+000	8.538260e+000	3.089746e+000
4.692571290090627e-003	-9.356023e+000	8.538260e+000	3.089748e+000
4.713079102590626e-003	-9.732129e+000	8.538260e+000	3.089746e+000
4.733586915090625e-003	-9.946872e+000	8.538260e+000	3.089748e+000
4.754094727590624e-003	-9.996691e+000	8.538260e+000	3.089746e+000
4.774602540090624e-003	-9.880759e+000	8.538260e+000	3.089748e+000
4.795110352590623e-003	-9.601000e+000	8.538260e+000	3.089746e+000
4.815618165090622e-003	-9.162051e+000	8.538260e+000	3.089748e+000
4.836125977590621e-003	-8.571192e+000	8.538260e+000	3.089746e+000
4.856633790090620e-003	-7.838218e+000	8.538260e+000	3.089748e+000
4.877141602590619e-003	-6.975282e+000	8.538260e+000	3.089746e+000
4.897649415090618e-003	-5.996692e+000	8.538260e+000	3.089748e+000
4.918157227590617e-003	-4.918674e+000	8.538260e+000	3.089746e+000
4.938665040090616e-003	-3.759103e+000	8.538260e+000	3.089748e+000
4.959172852590615e-003	-2.537204e+000	8.538260e+000	3.089746e+000
4.979680665090614e-003	-1.273236e+000	8.538260e+000	3.089748e+000
5.000188477590613e-003	1.184239e-002	8.538260e+000	3.089747e+000
5.020696290090612e-003	1.296724e+000	8.538260e+000	3.089748e+000
5.041204102590611e-003	2.560106e+000	8.538260e+000	3.089747e+000
5.061711915090610e-003	3.781040e+000	8.538260e+000	3.089748e+000
5.082219727590609e-003	4.939282e+000	8.538260e+000	3.089747e+000
5.100196014971684e-003	5.887812e+000	8.538272e+000	3.089749e+000
5.102213974525811e-003	5.989821e+000	8.538435e+000	3.089757e+000
5.104758776219954e-003	6.117087e+000	8.544659e+000	3.090575e+000
5.105434823335683e-003	6.150635e+000	8.551712e+000	3.091762e+000
5.105891909808295e-003	6.173254e+000	8.562021e+000	3.093418e+000
5.106234383538146e-003	6.190169e+000	8.577055e+000	3.095761e+000
5.106948327962138e-003	6.225338e+000	8.644570e+000	3.107202e+000
5.107482820263370e-003	6.251584e+000	8.718435e+000	3.119734e+000
5.107971918640981e-003	6.275540e+000	8.789143e+000	3.131567e+000
5.108238682161921e-003	6.288581e+000	8.826042e+000	3.137976e+000
5.108628113226435e-003	6.307587e+000	8.871675e+000	3.146002e+000
5.108805129825555e-003	6.316214e+000	8.880027e+000	3.147703e+000
5.109010950039617e-003	6.326234e+000	8.862189e+000	3.145572e+000
5.109275884114669e-003	6.339118e+000	8.789062e+000	3.134877e+000
5.109563477670802e-003	6.353083e+000	8.646578e+000	3.110139e+000
5.109717026003546e-003	6.360530e+000	8.547997e+000	3.090612e+000
5.109823441774884e-003	6.365688e+000	8.478454e+000	3.080540e+000
5.109900507591162e-003	6.369422e+000	8.424075e+000	3.071515e+000
5.109986134735818e-003	6.373569e+000	8.353868e+000	3.059361e+000
5.110071324175836e-003	6.377692e+000	8.278916e+000	3.047150e+000
5.110161924056123e-003	6.382076e+000	8.194868e+000	3.032926e+000
5.110271584573434e-003	6.387379e+000	8.087915e+000	3.015399e+000
5.110394783613623e-003	6.393333e+000	7.963757e+000	2.994190e+000
5.111060990583398e-003	6.425465e+000	7.286219e+000	2.881402e+000
5.111727197553173e-003	6.457482e+000	6.619775e+000	2.770270e+000
5.112393404522948e-003	6.489386e+000	5.964424e+000	2.660793e+000
5.113059611492722e-003	6.521176e+000	5.320165e+000	2.552972e+000
5.113725818462498e-003	6.552852e+000	4.687000e+000	2.446807e+000
5.114392025432272e-003	6.584414e+000	4.064928e+000	2.342297e+000
5.115058232402048e-003	6.615863e+000	3.453949e+000	2.239443e+000
5.116729278613729e-003	6.694229e+000	2.068316e+000	1.996262e+000
5.117451205979092e-003	6.727857e+000	1.662952e+000	1.935324e+000
5.118156175762408e-003	6.760562e+000	1.484496e+000	1.910241e+000
5.118795224700851e-003	6.790094e+000	1.423717e+000	1.902700e+000
5.119422353682878e-003	6.818968e+000	1.391644e+000	1.900726e+000
5.119604331466262e-003	6.827327e+000	1.357400e+000	1.895065e+000
5.119705548154800e-003	6.831973e+000	1.310722e+000	1.885881e+000
5.119802547990744e-003	6.836422e+000	1.247885e+000	1.875196e+000
5.119923231349483e-003	6.841954e+000	1.162118e+000	1.860797e+000
5.120400710627126e-003	6.863803e+000	7.999856e-001	1.800402e+000
5.120911919051344e-003	6.887126e+000	4.007331e-001	1.733849e+000
5.121224338206558e-003	6.901346e+000	1.552974e-001	1.692817e+000
5.121612240219666e-003	6.918963e+000	-1.485776e-001	1.642159e+000
5.122042417192184e-003	6.938453e+000	-4.830079e-001	1.586297e+000
5.122555206550991e-003	6.961618e+000	-8.771037e-001	1.520571e+000
5.123156432894173e-003	6.988688e+000	-1.332187e+000	1.444543e+000
5.123847401407621e-003	7.019674e+000	-1.845080e+000	1.358950e+000
5.124655937056295e-003	7.055765e+000	-2.430705e+000	1.261055e+000
5.125593407713087e-003	7.097383e+000	-3.089150e+000	1.151032e+000
5.126684633264523e-003	7.145516e+000	-3.826289e+000	1.027647e+000
5.127955373183297e-003	7.201145e+000	-4.642210e+000	8.909023e-001
5.129491317958834e-003	7.267770e+000	-5.561951e+000	7.360022e-001
5.131432095258169e-003	7.350986e+000	-6.606949e+000	5.581450e-001
5.134015981516633e-003	7.460080e+000	-7.814716e+000	3.568797e-001
5.135613510022208e-003	7.526547e+000	-8.440113e+000	2.569154e-001
5.136519678355691e-003	7.563913e+000	-8.728818e+000	2.104616e-001
5.136961974156563e-003	7.582062e+000	-8.834415e+000	1.925098e-001
5.137296557902939e-003	7.595752e+000	-8.876187e+000	1.856487e-001
5.137745817556382e-003	7.614081e+000	-8.890571e+000	1.847899e-001
5.138717006720367e-003	7.653501e+000	-8.890682e+000	1.848861e-001
5.139688195884352e-003	7.692633e+000	-8.890772e+000	1.849583e-001
5.140659385048338e-003	7.731475e+000	-8.890840e+000	1.850066e-001
5.141630574212322e-003	7.770030e+000	-8.890885e+000	1.850310e-001
5.142601763376308e-003	7.808296e+000	-8.890909e+000	1.850315e-001
5.143572952540292e-003	7.846273e+000	-8.890910e+000	1.850080e-001
5.144544141704278e-003	7.883963e+000	-8.890889e+000	1.849606e-001
5.174983863082910e-003	8.923047e+000	-8.890923e+000	1.849544e-001
5.205423584461543e-003	9.611748e+000	-8.890950e+000	1.849496e-001
5.235863305840176e-003	9.950065e+000	-8.890969e+000	1.849462e-001
5.266303027218809e-003	9.937999e+000	-8.890981e+000	1.849442e-001
5.296742748597441e-003	9.575550e+000	-8.890985e+000	1.849436e-001
5.327182469976074e-003	8.862717e+000	-8.890982e+000	1.849445e-001
5.357622191354707e-003	7.799501e+000	-8.890971e+000	1.849467e-001
5.378130003854706e-003	6.930647e+000	-8.890971e+000	1.849454e-001
5.398637816354705e-003	5.946879e+000	-8.890970e+000	1.849470e-001
5.419145628854704e-003	4.864509e+000	-8.890970e+000	1.849453e-001
5.439653441354703e-003	3.701483e+000	-8.890970e+000	1.849473e-001
5.460161253854702e-003	2.477084e+000	-8.890969e+000	1.849452e-001
5.480669066354701e-003	1.211614e+000	-8.890974e+000	1.849479e-001
5.484570518068181e-003	9.679450e-001	-8.890768e+000	1.849421e-001
5.485425010255680e-003	9.144942e-001	-8.890815e+000	1.849399e-001
5.487133994630681e-003	8.075148e-001	-8.890991e+000	1.849428e-001
5.487660817810502e-003	7.745162e-001	-8.891056e+000	1.849324e-001
5.488187640990323e-003	7.415101e-001	-8.891056e+000	1.849322e-001
5.488714464170144e-003	7.084965e-001	-8.890990e+000	1.849422e-001
5.489241287349966e-003	6.754753e-001	-8.890859e+000	1.849624e-001
5.489768110529787e-003	6.424465e-001	-8.890663e+000	1.849927e-001
5.490294933709608e-003	6.094102e-001	-8.890402e+000	1.850333e-001
5.490821756889429e-003	5.763664e-001	-8.890075e+000	1.850841e-001
5.491155497588240e-003	5.554305e-001	-8.888734e+000	1.853077e-001
5.491340297067019e-003	5.438368e-001	-8.887433e+000	1.855254e-001
5.492077592247849e-003	4.975740e-001	-8.882301e+000	1.862509e-001
5.492920215311656e-003	4.446893e-001	-8.870852e+000	1.878736e-001
5.493641811914843e-003	3.993905e-001	-8.852080e+000	1.907009e-001
5.494242731432165e-003	3.616610e-001	-8.819841e+000	1.955092e-001
5.494816154723923e-003	3.256530e-001	-8.759777e+000	2.048322e-001
5.495396860810572e-003	2.891834e-001	-8.659478e+000	2.218046e-001
5.495853522890557e-003	2.605014e-001	-8.549706e+000	2.408229e-001
5.496278662937996e-003	2.337972e-001	-8.425588e+000	2.618067e-001
5.496719991503267e-003	2.060744e-001	-8.282071e+000	2.858010e-001
5.497207427923208e-003	1.754535e-001	-8.110990e+000	3.142416e-001
5.497797940621251e-003	1.383551e-001	-7.887976e+000	3.510293e-001
5.498726395702707e-003	8.002207e-002	-7.503496e+000	4.135080e-001
5.500553318899297e-003	-3.476598e-002	-6.641945e+000	5.512434e-001
5.504207165292476e-003	-2.643132e-001	-4.650936e+000	8.767058e-001
5.508008213796020e-003	-5.029586e-001	-2.290910e+000	1.275162e+000
5.510838795187685e-003	-6.804953e-001	-3.571429e-001	1.605142e+000
5.511832632125896e-003	-7.427815e-001	3.572031e-001	1.725945e+000
5.512561735842383e-003	-7.884579e-001	8.870022e-001	1.814853e+000
5.513022148820089e-003	-8.172931e-001	1.210974e+000	1.869292e+000
5.513226503894029e-003	-8.300895e-001	1.338588e+000	1.890720e+000
5.513325444786433e-003	-8.362845e-001	1.384207e+000	1.897945e+000
5.513367436321227e-003	-8.389137e-001	1.393825e+000	1.899266e+000
5.513419226494143e-003	-8.421562e-001	1.397251e+000	1.899602e+000
5.513494438434507e-003	-8.468651e-001	1.397954e+000	1.899696e+000
5.514964970125018e-003	-9.388919e-001	1.399158e+000	1.899870e+000
5.515413964402129e-003	-9.669746e-001	1.412132e+000	1.900070e+000
5.515719934902770e-003	-9.861075e-001	1.474965e+000	1.906820e+000
5.515882154764424e-003	-9.962498e-001	1.563756e+000	1.927391e+000
5.516018310710777e-003	-1.004762e+000	1.663634e+000	1.943648e+000
5.516163669716352e-003	-1.013848e+000	1.772969e+000	1.961496e+000
5.516295834242982e-003	-1.022109e+000	1.876429e+000	1.979544e+000
5.516560163296242e-003	-1.038629e+000	2.086327e+000	2.013634e+000
5.516817566260791e-003	-1.054713e+000	2.294216e+000	2.049040e+000
5.517146567845443e-003	-1.075268e+000	2.564509e+000	2.093368e+000
5.517589231984847e-003	-1.102916e+000	2.933805e+000	2.155433e+000
5.518117293084399e-003	-1.135886e+000	3.381823e+000	2.229451e+000
5.518858187774420e-003	-1.182124e+000	4.022200e+000	2.336398e+000
5.519846906101917e-003	-1.243788e+000	4.895144e+000	2.481083e+000
5.521169378145614e-003	-1.326193e+000	6.091911e+000	2.680318e+000
5.522835251732370e-003	-1.429864e+000	7.629690e+000	2.937796e+000
5.522943007211358e-003	-1.436564e+000	7.730699e+000	2.954885e+000
5.523158518169336e-003	-1.449963e+000	7.933734e+000	2.988840e+000
5.523435827118874e-003	-1.467201e+000	8.188725e+000	3.031987e+000
5.523609161536562e-003	-1.477973e+000	8.336326e+000	3.056515e+000
5.523763664070028e-003	-1.487573e+000	8.450156e+000	3.075901e+000
5.523851388919667e-003	-1.493024e+000	8.494149e+000	3.083719e+000
5.523959323394938e-003	-1.499729e+000	8.517373e+000	3.086936e+000
5.524054199177690e-003	-1.505623e+000	8.522344e+000	3.087138e+000
5.524352456326643e-003	-1.524146e+000	8.522978e+000	3.087193e+000
5.524446670540908e-003	-1.529997e+000	8.524029e+000	3.087333e+000
5.524527915799072e-003	-1.535041e+000	8.528038e+000	3.088017e+000
5.524572794886397e-003	-1.537827e+000	8.530770e+000	3.088500e+000
5.524617673973723e-003	-1.540614e+000	8.533052e+000	3.088900e+000
5.524662553061049e-003	-1.543400e+000	8.534884e+000	3.089219e+000
5.524707432148374e-003	-1.546186e+000	8.536266e+000	3.089455e+000
5.524752311235700e-003	-1.548972e+000	8.537199e+000	3.089609e+000
5.524797190323025e-003	-1.551757e+000	8.537682e+000	3.089681e+000
5.524842069410351e-003	-1.554543e+000	8.537715e+000	3.089671e+000
5.533794776650341e-003	-2.111581e+000	8.537983e+000	3.089709e+000
5.542747483890330e-003	-2.657751e+000	8.538188e+000	3.089737e+000
5.551700191130321e-003	-3.193053e+000	8.538330e+000	3.089757e+000
5.560652898370311e-003	-3.717486e+000	8.538408e+000	3.089768e+000
5.569605605610301e-003	-4.231051e+000	8.538422e+000	3.089770e+000
5.578558312850290e-003	-4.733748e+000	8.538373e+000	3.089762e+000
5.587511020090280e-003	-5.225576e+000	8.538260e+000	3.089746e+000
5.608018832590279e-003	-6.277835e+000	8.538260e+000	3.089748e+000
5.628526645090278e-003	-7.226004e+000	8.538260e+000	3.089746e+000
5.649034457590277e-003	-8.054362e+000	8.538260e+000	3.089748e+000
5.669542270090276e-003	-8.749175e+000	8.538260e+000	3.089746e+000
5.690050082590275e-003	-9.298923e+000	8.538260e+000	3.089748e+000
5.710557895090274e-003	-9.694489e+000	8.538260e+000	3.089746e+000
5.731065707590273e-003	-9.929317e+000	8.538260e+000	3.089748e+000
5.751573520090272e-003	-9.999512e+000	8.538260e+000	3.089746e+000
5.772081332590271e-003	-9.903909e+000	8.538260e+000	3.089748e+000
5.792589145090270e-003	-9.644094e+000	8.538260e+000	3.089746e+000
5.813096957590270e-003	-9.224377e+000	8.538260e+000	3.089748e+000
5.833604770090269e-003	-8.651714e+000	8.538260e+000	3.089746e+000
5.854112582590268e-003	-7.935602e+000	8.538260e+000	3.089748e+000
5.874620395090267e-003	-7.087913e+000	8.538260e+000	3.089746e+000
5.895128207590266e-003	-6.122704e+000	8.538260e+000	3.089748e+000
5.915636020090265e-003	-5.055976e+000	8.538260e+000	3.089746e+000
5.936143832590264e-003	-3.905419e+000	8.538260e+000	3.089748e+000
5.956651645090263e-003	-2.690107e+000	8.538260e+000	3.089746e+000
5.977159457590262e-003	-1.430192e+000	8.538260e+000	3.089748e+000
5.997667270090261e-003	-1.465645e-001	8.538260e+000	3.089746e+000
6.011339145090260e-003	7.118569e-001	8.538260e+000	3.089746e+000
6.031846957590259e-003	1.987677e+000	8.538260e+000	3.089748e+000
6.052354770090258e-003	3.230540e+000	8.538260e+000	3.089746e+000
6.072862582590257e-003	4.419839e+000	8.538260e+000	3.089748e+000
6.093370395090256e-003	5.535855e+000	8.538261e+000	3.089746e+000
6.100206332590256e-003	5.888336e+000	8.538274e+000	3.089749e+000
6.102391137402083e-003	5.998731e+000	8.538714e+000	3.089759e+000
6.105525149188818e-003	6.155109e+000	8.553310e+000	3.092051e+000
6.105939590709578e-003	6.175611e+000	8.563703e+000	3.093701e+000
6.106272349921725e-003	6.192042e+000	8.579544e+000	3.096150e+000
6.106987786759163e-003	6.227277e+000	8.649694e+000	3.108065e+000
6.107538878677821e-003	6.254333e+000	8.726430e+000	3.121085e+000
6.108121485553454e-003	6.282854e+000	8.810649e+000	3.135168e+000
6.108329624172157e-003	6.293023e+000	8.837546e+000	3.140117e+000
6.108745901409564e-003	6.313328e+000	8.872938e+000	3.147069e+000
6.108967035319643e-003	6.324097e+000	8.866101e+000	3.146158e+000
6.109206053085486e-003	6.335723e+000	8.812356e+000	3.138166e+000
6.109482375074296e-003	6.349146e+000	8.689427e+000	3.117824e+000
6.109688464279578e-003	6.359145e+000	8.563058e+000	3.093479e+000
6.109805904634337e-003	6.364839e+000	8.485273e+000	3.081692e+000
6.109906483329910e-003	6.369711e+000	8.412424e+000	3.069700e+000
6.110016754395181e-003	6.375051e+000	8.320363e+000	3.053921e+000
6.110132152429565e-003	6.380636e+000	8.215489e+000	3.036717e+000
6.110263249654398e-003	6.386976e+000	8.088593e+000	3.015338e+000
6.110429752908100e-003	6.395022e+000	7.921083e+000	2.987349e+000
6.111058716053446e-003	6.425355e+000	7.282416e+000	2.880891e+000
6.111687679198792e-003	6.455586e+000	6.652888e+000	2.775855e+000
6.112316642344138e-003	6.485716e+000	6.032497e+000	2.672242e+000
6.112945605489484e-003	6.515744e+000	5.421245e+000	2.570052e+000
6.113574568634829e-003	6.545671e+000	4.819131e+000	2.469284e+000
6.114203531780176e-003	6.575496e+000	4.226156e+000	2.369940e+000
6.114832494925521e-003	6.605220e+000	3.642318e+000	2.272017e+000
6.115963828239228e-003	6.658423e+000	2.643676e+000	2.104078e+000
6.117025908622196e-003	6.708063e+000	1.826076e+000	1.960186e+000
6.117504540455373e-003	6.730336e+000	1.587983e+000	1.927499e+000
6.117944239702833e-003	6.750744e+000	1.487950e+000	1.912902e+000
6.118414008691702e-003	6.772490e+000	1.437527e+000	1.905180e+000
6.118883437421706e-003	6.794162e+000	1.413342e+000	1.902252e+000
6.119144036259953e-003	6.806167e+000	1.405919e+000	1.900890e+000
6.119397553179380e-003	6.817829e+000	1.401160e+000	1.900273e+000
6.119455233981454e-003	6.820479e+000	1.399229e+000	1.900097e+000
6.119492279342619e-003	6.822181e+000	1.396316e+000	1.899637e+000
6.119523068771013e-003	6.823596e+000	1.391428e+000	1.898842e+000
6.119558431817596e-003	6.825220e+000	1.381910e+000	1.897457e+000
6.119603119446328e-003	6.827271e+000	1.364446e+000	1.894456e+000
6.119646435786111e-003	6.829260e+000	1.342787e+000	1.890964e+000
6.119704705168067e-003	6.831934e+000	1.308421e+000	1.885141e+000
6.119766965578541e-003	6.834790e+000	1.267855e+000	1.878425e+000
6.119845027463189e-003	6.838370e+000	1.213513e+000	1.869326e+000
6.120066531843965e-003	6.848518e+000	1.050087e+000	1.842101e+000
6.120454440662716e-003	6.866258e+000	7.523935e-001	1.792492e+000
6.120745963428986e-003	6.879563e+000	5.250965e-001	1.754574e+000
6.121047974074726e-003	6.893322e+000	2.882730e-001	1.715045e+000
6.121562451100370e-003	6.916704e+000	-1.148249e-001	1.647699e+000
6.122108508547850e-003	6.941442e+000	-5.385754e-001	1.576882e+000
6.122918301051987e-003	6.977978e+000	-1.156563e+000	1.473602e+000
6.123770399520718e-003	7.016228e+000	-1.788275e+000	1.367504e+000
6.125474596458179e-003	7.092122e+000	-2.997956e+000	1.163919e+000
6.127331588538326e-003	7.173895e+000	-4.213833e+000	9.562696e-001
6.131045572698619e-003	7.334500e+000	-6.331066e+000	5.912751e-001
6.134791983739646e-003	7.492461e+000	-8.163833e+000	3.053416e-001
6.135203141214832e-003	7.509545e+000	-8.318110e+000	2.801944e-001
6.135751351181747e-003	7.532247e+000	-8.498044e+000	2.489815e-001
6.136785747133606e-003	7.574837e+000	-8.791400e+000	1.990135e-001
6.137171953888419e-003	7.590657e+000	-8.862539e+000	1.874664e-001
