time	V(vin)	V(vo1)	V(vout)
6.616527519736082e-003	-6.689327e-001	-1.949710e+000	6.637517e-001
6.630527519736084e-003	-7.307189e-001	-2.075946e+000	7.259925e-001
6.644527519736086e-003	-7.871332e-001	-2.191007e+000	7.828944e-001
6.658527519736088e-003	-8.381758e-001	-2.294893e+000	8.344576e-001
6.672527519736089e-003	-8.838465e-001	-2.387603e+000	8.806819e-001
6.699384662593236e-003	-9.495327e-001	-2.521341e+000	9.476074e-001
6.726241805450383e-003	-9.878258e-001	-2.599485e+000	9.871215e-001
6.753098948307529e-003	-9.987259e-001	-2.622035e+000	9.992241e-001
6.779956091164675e-003	-9.822330e-001	-2.588990e+000	9.839152e-001
6.806813234021821e-003	-9.383471e-001	-2.500352e+000	9.411948e-001
6.833670376878968e-003	-8.670682e-001	-2.356120e+000	8.710629e-001
6.860527519736114e-003	-7.683963e-001	-2.156294e+000	7.735195e-001
6.872813234021830e-003	-7.158380e-001	-2.049798e+000	7.213766e-001
6.885098948307546e-003	-6.599086e-001	-1.936034e+000	6.658502e-001
6.897384662593262e-003	-6.006078e-001	-1.815000e+000	6.069403e-001
6.909670376878978e-003	-5.379358e-001	-1.686696e+000	5.446468e-001
6.921956091164694e-003	-4.718925e-001	-1.551123e+000	4.789698e-001
6.934241805450410e-003	-4.024780e-001	-1.408281e+000	4.099093e-001
6.946527519736126e-003	-3.296922e-001	-1.258169e+000	3.374652e-001
6.964527519736128e-003	-2.210395e-001	-1.031198e+000	2.299013e-001
6.965527519736128e-003	-2.149068e-001	-1.018233e+000	2.238121e-001
6.966527519736128e-003	-2.087662e-001	-1.005301e+000	2.178287e-001
6.967527519736129e-003	-2.026177e-001	-9.924027e-001	2.119512e-001
6.968527519736129e-003	-1.964614e-001	-9.795374e-001	2.061796e-001
6.969527519736129e-003	-1.902972e-001	-9.667054e-001	2.005139e-001
6.970527519736129e-003	-1.841251e-001	-9.539065e-001	1.949540e-001
6.971527519736129e-003	-1.779451e-001	-9.411409e-001	1.894999e-001
6.972527519736129e-003	-1.717588e-001	-9.289817e-001	1.849760e-001
6.973527519736129e-003	-1.655656e-001	-9.178637e-001	1.819699e-001
6.974243054435335e-003	-1.611302e-001	-9.112054e-001	1.817717e-001
6.974924315347779e-003	-1.569041e-001	-9.063252e-001	1.840532e-001
6.976047647554662e-003	-1.499296e-001	-9.001068e-001	1.918311e-001
6.982542021696396e-003	-1.094719e-001	-8.669545e-001	2.475861e-001
6.982909785086092e-003	-1.071747e-001	-8.633291e-001	2.492102e-001
6.983286451531832e-003	-1.048214e-001	-8.484910e-001	2.447984e-001
6.983529605178423e-003	-1.033019e-001	-8.229067e-001	2.286910e-001
6.983719734909129e-003	-1.021136e-001	-7.986419e-001	2.013862e-001
6.983892281055694e-003	-1.010351e-001	-7.843587e-001	1.711579e-001
6.984047245275890e-003	-1.000664e-001	-7.771478e-001	1.488346e-001
6.984210106767392e-003	-9.904815e-002	-7.719692e-001	1.338035e-001
6.984532780562975e-003	-9.703050e-002	-7.647360e-001	1.173077e-001
6.984923938581003e-003	-9.458409e-002	-7.578794e-001	1.075811e-001
6.985502302751676e-003	-9.096579e-002	-7.490707e-001	1.010890e-001
6.986115727664696e-003	-8.712684e-002	-7.401554e-001	9.660636e-002
6.987544299093268e-003	-7.817981e-002	-7.199401e-001	8.750913e-002
6.988972870521839e-003	-6.922827e-002	-6.990611e-001	7.848368e-002
6.990401441950411e-003	-6.027224e-002	-6.775185e-001	6.953001e-002
6.991830013378983e-003	-5.131172e-002	-6.553122e-001	6.064812e-002
6.993258584807554e-003	-4.234670e-002	-6.324422e-001	5.183800e-002
6.994687156236126e-003	-3.337719e-002	-6.089086e-001	4.309967e-002
6.996115727664697e-003	-2.440318e-002	-5.847113e-001	3.443311e-002
6.997115727664698e-003	-1.812143e-002	-5.659865e-001	2.857699e-002
6.998115727664698e-003	-1.183896e-002	-5.454184e-001	2.300465e-002
6.999115727664698e-003	-5.556019e-003	-5.215573e-001	1.803337e-002
7.000115727664698e-003	7.271383e-004	-4.909560e-001	1.449911e-002
7.001115727664698e-003	7.010266e-003	-4.460508e-001	1.411407e-002
7.002115727664698e-003	1.329312e-002	-3.757160e-001	1.820403e-002
7.003115727664698e-003	1.957544e-002	-2.704992e-001	2.571717e-002
7.004115727664699e-003	2.585700e-002	-1.261890e-001	3.440034e-002
7.005115727664699e-003	3.213753e-002	5.801419e-002	4.319169e-002
7.006115727664699e-003	3.841680e-002	2.738376e-001	5.117647e-002
7.007115727664699e-003	4.469454e-002	4.769641e-001	5.453677e-002
7.007783564181332e-003	4.888608e-002	5.581162e-001	5.120195e-002
7.008133531783862e-003	5.108225e-002	5.694844e-001	5.000275e-002
7.008542469110063e-003	5.364815e-002	5.716854e-001	5.257985e-002
7.008941807333820e-003	5.615348e-002	5.756022e-001	5.554210e-002
7.009329478829408e-003	5.858528e-002	5.791262e-001	5.772454e-002
7.009731899413961e-003	6.110923e-002	5.828071e-001	6.032596e-002
7.010160498670469e-003	6.379694e-002	5.867051e-001	6.300571e-002
7.010663977521232e-003	6.695362e-002	5.910985e-001	6.611670e-002
7.014454635813540e-003	9.072978e-002	6.220506e-001	8.986945e-002
7.018245294105848e-003	1.144210e-001	6.520858e-001	1.135411e-001
7.022035952398155e-003	1.380273e-001	6.812041e-001	1.371317e-001
7.025826610690463e-003	1.615487e-001	7.094055e-001	1.606411e-001
7.029617268982771e-003	1.849852e-001	7.366899e-001	1.840695e-001
7.033407927275079e-003	2.083368e-001	7.630574e-001	2.074168e-001
7.037198585567387e-003	2.316034e-001	7.885080e-001	2.306830e-001
7.048055728424531e-003	2.980906e-001	8.609100e-001	2.971711e-001
7.058912871281676e-003	3.624714e-001	9.305240e-001	3.615562e-001
7.069770014138820e-003	4.247458e-001	9.973501e-001	4.238384e-001
7.080627156995964e-003	4.849138e-001	1.061388e+000	4.840175e-001
7.091484299853108e-003	5.429754e-001	1.122638e+000	5.420937e-001
7.102341442710253e-003	5.989306e-001	1.181100e+000	5.980669e-001
7.113198585567397e-003	6.527795e-001	1.236774e+000	6.519371e-001
7.131198585567399e-003	7.358650e-001	1.322796e+000	7.350618e-001
7.149198585567402e-003	8.076800e-001	1.397113e+000	8.069187e-001
7.167198585567404e-003	8.682246e-001	1.459723e+000	8.675079e-001
7.185198585567407e-003	9.174986e-001	1.510628e+000	9.168293e-001
7.203198585567409e-003	9.555022e-001	1.549827e+000	9.548829e-001
7.221198585567411e-003	9.822353e-001	1.577319e+000	9.816689e-001
7.239198585567414e-003	9.976979e-001	1.593106e+000	9.971870e-001
7.258770014138845e-003	9.970946e-001	1.592694e+000	9.966447e-001
7.278341442710276e-003	9.826003e-001	1.577917e+000	9.822085e-001
7.297912871281708e-003	9.542148e-001	1.548774e+000	9.538785e-001
7.317484299853138e-003	9.119381e-001	1.505265e+000	9.116545e-001
7.337055728424569e-003	8.557704e-001	1.447391e+000	8.555366e-001
7.356627156996001e-003	7.857116e-001	1.375152e+000	7.855248e-001
7.376198585567432e-003	7.017616e-001	1.288547e+000	7.016191e-001
7.387627156996005e-003	6.480588e-001	1.233179e+000	6.479393e-001
7.399055728424578e-003	5.917803e-001	1.174632e+000	5.916805e-001
7.410484299853150e-003	5.329260e-001	1.112906e+000	5.328427e-001
7.421912871281724e-003	4.714960e-001	1.048001e+000	4.714258e-001
7.433341442710297e-003	4.074902e-001	9.799179e-001	4.074299e-001
7.444770014138870e-003	3.409086e-001	9.086557e-001	3.408550e-001
7.456198585567442e-003	2.717513e-001	8.342147e-001	2.717011e-001
7.460770014138872e-003	2.439427e-001	8.042451e-001	2.438956e-001
7.465341442710301e-003	2.159908e-001	7.732648e-001	2.159418e-001
7.469912871281730e-003	1.878956e-001	7.412738e-001	1.878396e-001
7.474484299853159e-003	1.596572e-001	7.082721e-001	1.595892e-001
7.479055728424588e-003	1.312756e-001	6.742597e-001	1.311904e-001
7.483627156996017e-003	1.027507e-001	6.392367e-001	1.026433e-001
7.488198585567447e-003	7.408255e-002	6.032029e-001	7.394792e-002
7.489198585567447e-003	6.781458e-002	5.948845e-001	6.767226e-002
7.490198585567447e-003	6.154456e-002	5.861725e-001	6.138891e-002
7.491198585567447e-003	5.527249e-002	5.770669e-001	5.509788e-002
7.492198585567447e-003	4.899835e-002	5.675677e-001	4.879918e-002
7.493198585567447e-003	4.272216e-002	5.576749e-001	4.249278e-002
7.494198585567448e-003	3.644391e-002	5.473885e-001	3.617871e-002
7.495198585567448e-003	3.016360e-002	5.367085e-001	2.985696e-002
7.496198585567448e-003	2.388272e-002	5.247530e-001	2.350811e-002
7.497198585567448e-003	1.760090e-002	5.112596e-001	1.711955e-002
7.498198585567448e-003	1.131838e-002	4.951981e-001	1.065519e-002
7.499198585567448e-003	5.035414e-003	4.743241e-001	4.022811e-003
7.500198585567448e-003	-1.247750e-003	4.435474e-001	-2.993573e-003
7.501198585567448e-003	-7.530864e-003	3.937533e-001	-1.066002e-002
7.502198585567449e-003	-1.381368e-002	3.141689e-001	-1.900457e-002
7.503198585567449e-003	-2.009595e-002	1.974002e-001	-2.771363e-002
7.504198585567449e-003	-2.637743e-002	4.118657e-002	-3.649808e-002
7.505198585567449e-003	-3.265787e-002	-1.539490e-001	-4.528145e-002
7.506198585567449e-003	-3.893702e-002	-3.748164e-001	-4.885065e-002
7.507026478491865e-003	-4.413433e-002	-5.320582e-001	-3.043816e-002
7.507944622008196e-003	-4.989680e-002	-6.310674e-001	1.876688e-002
7.508423565867955e-003	-5.290212e-002	-6.491700e-001	4.141575e-002
7.508786676849890e-003	-5.518028e-002	-6.546060e-001	4.709271e-002
7.509194740597004e-003	-5.774013e-002	-6.614619e-001	4.884152e-002
7.509664102599380e-003	-6.068404e-002	-6.687536e-001	5.221053e-002
7.511434003609596e-003	-7.178353e-002	-6.953098e-001	6.348700e-002
7.513203904619812e-003	-8.287074e-002	-7.213779e-001	7.460743e-002
7.514973805630028e-003	-9.394568e-002	-7.469579e-001	8.557182e-002
7.516743706640245e-003	-1.050083e-001	-7.720498e-001	9.638017e-002
7.518513607650461e-003	-1.160587e-001	-7.966536e-001	1.070325e-001
7.520283508660677e-003	-1.270968e-001	-8.207694e-001	1.175287e-001
7.522053409670894e-003	-1.381227e-001	-8.443970e-001	1.278690e-001
7.524053409670894e-003	-1.505574e-001	-8.702496e-001	1.382786e-001
7.525053409670894e-003	-1.567659e-001	-8.824329e-001	1.424768e-001
7.526053409670894e-003	-1.629683e-001	-8.936749e-001	1.452958e-001
7.527053409670894e-003	-1.691642e-001	-9.035910e-001	1.460224e-001
7.528053409670894e-003	-1.753535e-001	-9.120761e-001	1.442739e-001
7.529053409670894e-003	-1.815358e-001	-9.193896e-001	1.403165e-001
7.530053409670895e-003	-1.877109e-001	-9.259148e-001	1.348007e-001
7.532053409670895e-003	-2.000388e-001	-9.376078e-001	1.211359e-001
7.535053409670895e-003	-2.184707e-001	-9.534878e-001	9.754695e-002
7.535743958840546e-003	-2.227027e-001	-9.573717e-001	9.209200e-002
7.536083622493944e-003	-2.247828e-001	-9.613413e-001	9.016899e-002
7.536235657533128e-003	-2.257135e-001	-9.668895e-001	9.082718e-002
7.536341854845825e-003	-2.263635e-001	-9.747723e-001	9.391831e-002
7.536453516803654e-003	-2.270468e-001	-9.858754e-001	1.013064e-001
7.536578696151775e-003	-2.278127e-001	-9.986717e-001	1.143109e-001
7.536733535179057e-003	-2.287599e-001	-1.012511e+000	1.341751e-001
7.536886020386002e-003	-2.296925e-001	-1.022984e+000	1.538564e-001
7.537123294805857e-003	-2.311432e-001	-1.034289e+000	1.792650e-001
7.537445980263945e-003	-2.331153e-001	-1.044466e+000	2.027171e-001
7.537847149750107e-003	-2.355658e-001	-1.052919e+000	2.189851e-001
7.538269019331738e-003	-2.381410e-001	-1.059625e+000	2.274120e-001
7.538758339685675e-003	-2.411259e-001	-1.066375e+000	2.325052e-001
7.541284771347267e-003	-2.565101e-001	-1.098908e+000	2.484691e-001
7.543811203008860e-003	-2.718201e-001	-1.131186e+000	2.642501e-001
7.546337634670452e-003	-2.870559e-001	-1.163209e+000	2.798480e-001
7.548864066332045e-003	-3.022174e-001	-1.194976e+000	2.952629e-001
7.551390497993637e-003	-3.173047e-001	-1.226489e+000	3.104948e-001
7.553916929655230e-003	-3.323178e-001	-1.257748e+000	3.255438e-001
7.556443361316821e-003	-3.472566e-001	-1.288751e+000	3.404097e-001
7.569014789888252e-003	-4.211848e-001	-1.441334e+000	4.146587e-001
7.581586218459682e-003	-4.914584e-001	-1.586093e+000	4.852701e-001
7.594157647031113e-003	-5.580773e-001	-1.723029e+000	5.522436e-001
7.606729075602542e-003	-6.210416e-001	-1.852141e+000	6.155795e-001
7.619300504173972e-003	-6.803512e-001	-1.973430e+000	6.752776e-001
7.631871932745403e-003	-7.360062e-001	-2.086895e+000	7.313379e-001
7.644443361316833e-003	-7.880065e-001	-2.192537e+000	7.837605e-001
7.675729075602545e-003	-8.942608e-001	-2.408732e+000	8.913729e-001
7.707014789888257e-003	-9.635988e-001	-2.549990e+000	9.620675e-001
7.738300504173969e-003	-9.960204e-001	-2.616311e+000	9.958441e-001
7.769586218459682e-003	-9.915256e-001	-2.607696e+000	9.927028e-001
7.800871932745394e-003	-9.501145e-001	-2.524143e+000	9.526437e-001
7.832157647031105e-003	-8.717870e-001	-2.365653e+000	8.756667e-001
7.863443361316818e-003	-7.565432e-001	-2.132227e+000	7.617718e-001
7.875443361316809e-003	-7.042712e-001	-2.026274e+000	7.098983e-001
7.887443361316800e-003	-6.488381e-001	-1.913480e+000	6.548534e-001
7.899443361316792e-003	-5.902437e-001	-1.793844e+000	5.966372e-001
7.911443361316783e-003	-5.284881e-001	-1.667366e+000	5.352497e-001
7.923443361316774e-003	-4.635713e-001	-1.534046e+000	4.706909e-001
7.935443361316765e-003	-3.954933e-001	-1.393884e+000	4.029608e-001
7.947443361316756e-003	-3.242541e-001	-1.246881e+000	3.320593e-001
7.959443361316747e-003	-2.520759e-001	-1.096362e+000	2.604543e-001
7.961157647031031e-003	-2.416351e-001	-1.074370e+000	2.499694e-001
7.962871932745317e-003	-2.311693e-001	-1.052367e+000	2.396209e-001
7.964586218459600e-003	-2.206785e-001	-1.030353e+000	2.294088e-001
7.966300504173886e-003	-2.101627e-001	-1.008329e+000	2.193331e-001
7.968014789888170e-003	-1.996220e-001	-9.862948e-001	2.093939e-001
7.969729075602455e-003	-1.890562e-001	-9.642496e-001	1.995911e-001
7.971443361316739e-003	-1.784655e-001	-9.421937e-001	1.899246e-001
7.972443361316738e-003	-1.722797e-001	-9.299747e-001	1.853114e-001
7.973443361316737e-003	-1.660871e-001	-9.187426e-001	1.821429e-001
7.974197478266030e-003	-1.614128e-001	-9.115827e-001	1.817107e-001
7.974856917496333e-003	-1.573223e-001	-9.067417e-001	1.836987e-001
7.975949573327307e-003	-1.505388e-001	-9.006010e-001	1.910098e-001
7.976916496116926e-003	-1.445294e-001	-8.959343e-001	1.995104e-001
7.977883418906545e-003	-1.385152e-001	-8.911624e-001	2.079262e-001
7.978850341696164e-003	-1.324963e-001	-8.862853e-001	2.162572e-001
7.979817264485781e-003	-1.264725e-001	-8.813028e-001	2.245034e-001
7.980784187275400e-003	-1.204440e-001	-8.762150e-001	2.326649e-001
7.981751110065018e-003	-1.144106e-001	-8.710220e-001	2.407416e-001
7.982718032854637e-003	-1.083725e-001	-8.657237e-001	2.487336e-001
7.983092328873282e-003	-1.060343e-001	-8.612893e-001	2.502006e-001
7.983302416687902e-003	-1.047217e-001	-8.494950e-001	2.461836e-001
7.983540955710834e-003	-1.032310e-001	-8.204626e-001	2.280055e-001
7.983697660316895e-003	-1.022516e-001	-8.005721e-001	2.048753e-001
7.983886121101260e-003	-1.010736e-001	-7.849138e-001	1.717374e-001
7.984047082699517e-003	-1.000674e-001	-7.770261e-001	1.486940e-001
7.984216244319258e-003	-9.900978e-002	-7.717273e-001	1.332282e-001
7.984554567558741e-003	-9.689426e-002	-7.643599e-001	1.167848e-001
7.985027459294672e-003	-9.393655e-002	-7.562475e-001	1.060783e-001
7.985571392784111e-003	-9.053348e-002	-7.480432e-001	1.004494e-001
7.987268996314943e-003	-7.990598e-002	-7.235021e-001	8.925179e-002
7.988554710600657e-003	-7.184959e-002	-7.051093e-001	8.111004e-002
7.989840424886369e-003	-6.378983e-002	-6.861058e-001	7.302850e-002
7.991126139172083e-003	-5.572670e-002	-6.664917e-001	6.500717e-002
7.992411853457795e-003	-4.766020e-002	-6.462668e-001	5.704604e-002
7.993697567743510e-003	-3.959032e-002	-6.254313e-001	4.914513e-002
7.994983282029222e-003	-3.151707e-002	-6.039850e-001	4.130442e-002
7.996268996314936e-003	-2.344044e-002	-5.819281e-001	3.352393e-002
7.997268996314935e-003	-1.715856e-002	-5.629789e-001	2.769884e-002
7.998268996314934e-003	-1.087600e-002	-5.420341e-001	2.218942e-002
7.999268996314934e-003	-4.593016e-003	-5.174446e-001	1.736475e-002
8.000268996314933e-003	1.690153e-003	-4.852602e-001	1.418779e-002
8.001268996314932e-003	7.973255e-003	-4.372089e-001	1.444573e-002
8.002268996314932e-003	1.425604e-002	-3.620147e-001	1.919403e-002
8.003268996314931e-003	2.053826e-002	-2.509413e-001	2.702380e-002
8.004268996314930e-003	2.681968e-002	-1.005203e-001	3.575021e-002
8.005268996314929e-003	3.310003e-002	8.979502e-002	4.453836e-002
8.006268996314929e-003	3.937908e-002	3.091505e-001	5.230454e-002
8.007154036499030e-003	4.493500e-002	4.771973e-001	5.437548e-002
8.008040007759138e-003	5.049537e-002	5.648443e-001	5.057656e-002
8.008431151409354e-003	5.294971e-002	5.727530e-001	5.077344e-002
8.008796496341125e-003	5.524188e-002	5.737932e-001	5.414651e-002
8.009192015068393e-003	5.772303e-002	5.779603e-001	5.714661e-002
8.009576844371882e-003	6.013678e-002	5.813856e-001	5.923589e-002
8.009966905459810e-003	6.258299e-002	5.849165e-001	6.180443e-002
8.010370558637519e-003	6.511404e-002	5.885499e-001	6.431623e-002
8.010837005423233e-003	6.803831e-002	5.926098e-001	6.720056e-002
8.012211433487713e-003	7.665144e-002	6.044065e-001	7.580552e-002
8.017211433487709e-003	1.080083e-001	6.436924e-001	1.071365e-001
8.022211433487705e-003	1.391821e-001	6.818299e-001	1.382895e-001
8.027211433487702e-003	1.701730e-001	7.188191e-001	1.692645e-001
8.032211433487698e-003	2.009809e-001	7.546599e-001	2.000616e-001
8.037211433487694e-003	2.316059e-001	7.893523e-001	2.306807e-001
8.042211433487691e-003	2.620479e-001	8.228963e-001	2.611218e-001
8.047211433487687e-003	2.923069e-001	8.552920e-001	2.913850e-001
8.058925719201963e-003	3.627010e-001	9.308085e-001	3.617856e-001
8.070640004916242e-003	4.302619e-001	1.002917e+000	4.293562e-001
8.082354290630518e-003	4.949896e-001	1.071619e+000	4.940968e-001
8.094068576344796e-003	5.568840e-001	1.136913e+000	5.560073e-001
8.105782862059072e-003	6.159452e-001	1.198799e+000	6.150878e-001
8.117497147773350e-003	6.721732e-001	1.257277e+000	6.713382e-001
8.129211433487627e-003	7.255679e-001	1.312348e+000	7.247586e-001
8.150211433487611e-003	8.117740e-001	1.401321e+000	8.110162e-001
8.171211433487596e-003	8.816686e-001	1.473464e+000	8.809646e-001
8.192211433487581e-003	9.352516e-001	1.528777e+000	9.346038e-001
8.213211433487565e-003	9.725232e-001	1.567259e+000	9.719339e-001
8.234211433487550e-003	9.934833e-001	1.588911e+000	9.929547e-001
8.255211433487534e-003	9.981319e-001	1.593732e+000	9.976664e-001
8.276211433487519e-003	9.864690e-001	1.581723e+000	9.860688e-001
8.293211433487506e-003	9.619469e-001	1.556774e+000	9.615978e-001
8.310211433487494e-003	9.277601e-001	1.521732e+000	9.274590e-001
8.327211433487481e-003	8.839087e-001	1.476599e+000	8.836525e-001
8.344211433487469e-003	8.303927e-001	1.421375e+000	8.301783e-001
8.361211433487456e-003	7.672120e-001	1.356058e+000	7.670364e-001
8.378211433487444e-003	6.943667e-001	1.280650e+000	6.942268e-001
8.395211433487431e-003	6.118568e-001	1.195150e+000	6.117495e-001
8.405640004915995e-003	5.581245e-001	1.139577e+000	5.580353e-001
8.416068576344559e-003	5.026149e-001	1.081464e+000	5.025402e-001
8.426497147773123e-003	4.453281e-001	1.020809e+000	4.452642e-001
8.436925719201686e-003	3.862640e-001	9.576135e-001	3.862073e-001
8.447354290630250e-003	3.254226e-001	8.918768e-001	3.253694e-001
8.457782862058814e-003	2.628040e-001	8.235991e-001	2.627506e-001
8.468211433487378e-003	1.984081e-001	7.527804e-001	1.983509e-001
8.471497147773090e-003	1.781111e-001	7.302839e-001	1.780551e-001
8.474782862058801e-003	1.577600e-001	7.069079e-001	1.576990e-001
8.478068576344514e-003	1.373548e-001	6.826523e-001	1.372827e-001
8.481354290630225e-003	1.168953e-001	6.575173e-001	1.168061e-001
8.484640004915937e-003	9.638176e-002	6.315027e-001	9.626927e-002
8.487925719201648e-003	7.581402e-002	6.046085e-001	7.567218e-002
8.491211433487361e-003	5.519213e-002	5.768349e-001	5.501483e-002
8.494211433487359e-003	3.636262e-002	5.475277e-001	3.610282e-002
8.496211433487357e-003	2.380202e-002	5.245911e-001	2.342635e-002
8.497211433487356e-003	1.752018e-002	5.110729e-001	1.703710e-002
8.498211433487356e-003	1.123766e-002	4.949676e-001	1.057133e-002
8.499211433487355e-003	4.954689e-003	4.740069e-001	3.935717e-003
8.500211433487354e-003	-1.328475e-003	4.430515e-001	-3.087523e-003
8.501211433487354e-003	-7.611588e-003	3.929405e-001	-1.076335e-002
8.502211433487353e-003	-1.389440e-002	3.129141e-001	-1.911495e-002
8.503211433487352e-003	-2.017666e-002	1.956438e-001	-2.782639e-002
8.504211433487351e-003	-2.645813e-002	3.892365e-002	-3.661100e-002
8.505211433487351e-003	-3.273855e-002	-1.567030e-001	-4.539362e-002
8.506211433487350e-003	-3.901768e-002	-3.778886e-001	-4.890508e-002
8.507028004501109e-003	-4.414390e-002	-5.329321e-001	-3.052302e-002
8.507936858734130e-003	-4.984809e-002	-6.308230e-001	1.847702e-002
8.508414398728110e-003	-5.284460e-002	-6.489497e-001	4.116049e-002
8.508777617861748e-003	-5.512344e-002	-6.544482e-001	4.693658e-002
8.509185336246188e-003	-5.768114e-002	-6.613063e-001	4.876002e-002
8.509658207111758e-003	-6.064707e-002	-6.686602e-001	5.216523e-002
8.511434096402509e-003	-7.178415e-002	-6.953085e-001	6.348519e-002
8.513209985693260e-003	-8.290886e-002	-7.214652e-001	7.464633e-002
8.514985874984012e-003	-9.402120e-002	-7.471302e-001	8.564864e-002
8.516761764274764e-003	-1.051212e-001	-7.723034e-001	9.649213e-002
8.518537653565516e-003	-1.162088e-001	-7.969851e-001	1.071768e-001
8.520313542856267e-003	-1.272840e-001	-8.211750e-001	1.177026e-001
8.522089432147018e-003	-1.383468e-001	-8.448732e-001	1.280696e-001
8.524089432147016e-003	-1.507811e-001	-8.707001e-001	1.384463e-001
8.525089432147016e-003	-1.569894e-001	-8.828568e-001	1.426066e-001
8.526089432147015e-003	-1.631916e-001	-8.940570e-001	1.453623e-001
8.527089432147014e-003	-1.693873e-001	-9.039208e-001	1.460027e-001
8.528089432147014e-003	-1.755763e-001	-9.123576e-001	1.441662e-001
8.529089432147013e-003	-1.817583e-001	-9.196362e-001	1.401408e-001
8.530089432147012e-003	-1.879333e-001	-9.261391e-001	1.345809e-001
8.532089432147011e-003	-2.002605e-001	-9.378073e-001	1.208689e-001
8.535707743046416e-003	-2.224808e-001	-9.570307e-001	9.229677e-002
8.536034850764871e-003	-2.244841e-001	-9.603132e-001	9.024472e-002
8.536210317635355e-003	-2.255584e-001	-9.654903e-001	9.044910e-002
8.536312646998804e-003	-2.261847e-001	-9.721950e-001	9.268761e-002
8.536423305732045e-003	-2.268619e-001	-9.827701e-001	9.900803e-002
8.536556539531686e-003	-2.276772e-001	-9.964621e-001	1.118628e-001
8.536710635039824e-003	-2.286198e-001	-1.010672e+000	1.311302e-001
8.536860138947130e-003	-2.295342e-001	-1.021447e+000	1.506786e-001
8.537075627511059e-003	-2.308518e-001	-1.032353e+000	1.747321e-001
8.537397510101493e-003	-2.328191e-001	-1.043194e+000	1.999288e-001
8.537770448718177e-003	-2.350973e-001	-1.051537e+000	2.167456e-001
8.538206136762616e-003	-2.377573e-001	-1.058692e+000	2.264592e-001
8.538662374835797e-003	-2.405407e-001	-1.065093e+000	2.316926e-001
8.541220369481772e-003	-2.561094e-001	-1.098190e+000	2.485576e-001
8.552506083767479e-003	-3.247429e-001	-1.241234e+000	3.176197e-001
8.563791798053184e-003	-3.909484e-001	-1.378765e+000	3.842292e-001
8.575077512338891e-003	-4.547259e-001	-1.510782e+000	4.483863e-001
8.586363226624596e-003	-5.160754e-001	-1.637285e+000	5.100908e-001
8.597648940910302e-003	-5.749969e-001	-1.758275e+000	5.693429e-001
8.608934655196007e-003	-6.314903e-001	-1.873751e+000	6.261425e-001
8.620220369481714e-003	-6.855558e-001	-1.983713e+000	6.804896e-001
8.639220369481700e-003	-7.692156e-001	-2.154055e+000	7.648076e-001
8.658220369481686e-003	-8.399526e-001	-2.298111e+000	8.362469e-001
8.677220369481672e-003	-8.977668e-001	-2.415880e+000	8.948075e-001
8.696220369481658e-003	-9.426582e-001	-2.507363e+000	9.404893e-001
8.715220369481644e-003	-9.746267e-001	-2.572560e+000	9.732925e-001
8.734220369481630e-003	-9.936724e-001	-2.611470e+000	9.932169e-001
8.753220369481616e-003	-9.997953e-001	-2.624093e+000	1.000263e+000
8.771791798053031e-003	-9.891987e-001	-2.603115e+000	9.905655e-001
8.790363226624446e-003	-9.664134e-001	-2.557295e+000	9.686388e-001
8.808934655195860e-003	-9.314395e-001	-2.486634e+000	9.344826e-001
8.827506083767277e-003	-8.842770e-001	-2.391131e+000	8.880970e-001
8.846077512338691e-003	-8.249259e-001	-2.270786e+000	8.294817e-001
8.864648940910106e-003	-7.533862e-001	-2.125599e+000	7.586370e-001
8.883220369481521e-003	-6.696579e-001	-1.955570e+000	6.755627e-001
8.893077512338657e-003	-6.219003e-001	-1.858490e+000	6.280923e-001
8.902934655195791e-003	-5.722554e-001	-1.757197e+000	5.787381e-001
8.912791798052927e-003	-5.207230e-001	-1.651691e+000	5.275001e-001
8.922648940910063e-003	-4.673032e-001	-1.541972e+000	4.743783e-001
8.932506083767200e-003	-4.119959e-001	-1.428040e+000	4.193727e-001
8.942363226624334e-003	-3.548013e-001	-1.309896e+000	3.624832e-001
8.952220369481470e-003	-2.957192e-001	-1.187538e+000	3.037100e-001
8.953220369481469e-003	-2.897112e-001	-1.175018e+000	2.977459e-001
8.955791798052896e-003	-2.742000e-001	-1.142548e+000	2.821416e-001
8.958363226624322e-003	-2.586274e-001	-1.109948e+000	2.666589e-001
8.960934655195749e-003	-2.429934e-001	-1.077218e+000	2.512979e-001
8.963506083767177e-003	-2.272981e-001	-1.044357e+000	2.360586e-001
8.966077512338603e-003	-2.115414e-001	-1.011367e+000	2.209408e-001
8.968648940910030e-003	-1.957233e-001	-9.782464e-001	2.059447e-001
8.971220369481456e-003	-1.798439e-001	-9.449959e-001	1.910703e-001
8.972220369481455e-003	-1.736596e-001	-9.326401e-001	1.862502e-001
8.973220369481455e-003	-1.674685e-001	-9.211465e-001	1.827110e-001
8.974093215519346e-003	-1.620592e-001	-9.124818e-001	1.816309e-001
8.974720771148366e-003	-1.581671e-001	-9.076231e-001	1.830664e-001
8.975795278186899e-003	-1.514972e-001	-9.013801e-001	1.897333e-001
8.982594351468514e-003	-1.091450e-001	-8.666070e-001	2.479519e-001
8.982976266774032e-003	-1.067594e-001	-8.616371e-001	2.488208e-001
8.983352263981601e-003	-1.044102e-001	-8.415568e-001	2.399899e-001
